GeneID	GSM4314620	GSM4314621	GSM4314622	GSM4314623	GSM4314624	GSM4314625
105372594	1	0	1	0	0	0
51654	884	1155	1069	1893	1553	1496
6640	372	424	339	894	793	924
9139	550	642	598	1078	1034	1077
63941	540	681	587	1249	1037	1132
128864	13	21	8	39	41	36
170487	117	151	140	340	281	279
1869	1091	1436	1177	3071	2557	3012
11264	175	265	212	530	479	473
84905	202	243	211	467	369	427
101929746	2	1	1	6	1	1
128866	2576	3299	2956	5453	4539	4804
101926888	29	36	28	60	68	75
22913	5258	6662	5644	10417	8604	9114
100616434	1	0	0	0	0	0
8894	6264	7895	7184	15006	11955	12397
434	9	6	6	15	7	10
191	9754	12147	10635	15827	13019	13684
107985381	109	123	114	156	108	120
83737	3494	4244	3785	4972	3942	3947
693229	0	0	0	1	0	1
83658	4305	5453	5063	7630	6164	6377
84557	687	794	727	934	909	920
128869	1051	1276	1103	1677	1311	1349
105372599	0	0	1	0	0	0
58476	443	594	519	507	387	446
23054	2885	3580	3099	4298	3786	3524
128872	1	0	0	0	0	0
2686	1934	2357	2197	3117	2604	2778
55902	1529	1879	1838	1963	1574	1710
2937	3960	4978	4526	6838	5635	6068
57644	36	42	46	70	55	55
107985393	3	4	6	6	2	5
574501	1	0	0	1	1	0
100616134	1	0	0	0	1	0
26133	4290	5116	4537	6149	4837	5189
111089941	753	909	729	1293	1066	1141
55741	527	634	543	979	798	841
10544	895	1091	960	1917	1643	1689
10893	204	247	237	253	216	226
101410538	984	1349	1028	1547	1264	1415
3692	9428	12209	10992	16427	13170	13320
140846	5	4	3	0	7	0
128876	2	1	0	0	0	0
55245	1242	1489	1344	1836	1500	1464
554250	0	0	0	1	0	0
8200	1	4	1	1	0	0
100302125	0	0	1	1	0	0
11190	3310	3956	3572	5405	4642	4295
102725201	140	152	142	204	188	194
140873	1	1	1	2	0	0
51614	5888	7608	6998	9358	7667	7926
80307	36	58	65	85	75	98
6676	108	102	108	278	244	265
8904	4247	5160	4786	6474	5175	5310
10137	6493	7894	7068	8447	6856	6841
9054	1675	2219	1966	3271	2753	2793
140823	3229	4206	3799	5824	5137	5001
9584	8062	9711	8917	11091	8653	9212
51230	1668	2071	1828	3190	2603	2497
51282	2901	3627	3422	4577	3940	4021
140894	53	60	68	78	53	51
647979	14715	18233	16753	25345	20202	20619
2036	1475	1912	1568	2421	2074	2138
100130373	1	1	0	1	0	0
105372602	74	107	84	118	84	121
25980	2156	2828	2543	3416	2559	2647
22839	3128	3913	3343	4115	3281	3409
101926987	2	1	1	4	1	2
10398	339	399	400	984	915	868
60436	1438	1824	1599	2024	1577	1701
100527943	1358	1702	1499	2047	1589	1665
107985397	0	0	1	2	1	4
55969	1815	2284	1995	2802	2198	2260
84174	146	188	173	221	157	172
57446	2026	2512	2174	2877	2271	2357
79980	1439	1804	1543	2503	2065	2136
140710	7131	8661	7667	9358	7933	7841
140711	50	65	56	90	63	68
25939	865	1019	914	1297	993	1090
5933	1604	1881	1743	2445	2018	1983
140699	1315	1694	1601	2074	1664	1725
6185	11398	14267	12516	17583	14190	15090
2691	0	0	0	0	0	1
63905	1737	2190	2071	3177	2581	2751
105372606	1	5	2	9	1	5
6714	3553	4468	3838	5849	4828	4905
10904	1360	1656	1500	2003	1611	1645
4826	16	19	17	17	9	21
105372608	0	0	0	0	0	0
100861522	0	0	0	0	0	0
100287792	0	0	0	0	0	0
105372609	0	0	0	0	0	0
56259	2702	3357	3014	3878	3035	3217
128434	10	17	7	8	7	9
9675	3034	3652	3404	5404	4347	4460
58490	2279	2761	2370	3606	2805	2801
7052	1645	2030	1755	4344	3738	3737
107987281	0	0	0	0	2	1
85449	88	128	108	290	261	269
149684	0	0	1	6	3	1
671	0	0	0	2	2	1
3929	5	3	5	15	4	10
388796	3258	4020	3734	5211	4125	4081
26776	24	30	30	27	20	25
26777	16	15	18	26	23	19
677839	23	12	10	35	24	20
677840	7	10	3	10	6	4
128439	239	333	265	395	357	369
677821	11	7	13	11	10	8
677837	3	8	9	7	4	5
57148	3553	4436	3932	5964	4787	4733
100616190	0	0	0	0	0	0
149685	0	0	3	4	0	3
343578	0	0	0	1	0	0
140679	0	0	0	0	0	0
79913	496	616	486	725	520	581
26051	4	2	4	1	0	1
81610	3186	4027	3493	4359	3764	3754
60625	883	1096	921	1405	1135	1153
107985448	0	0	0	0	0	0
339568	0	0	0	0	0	0
102724950	0	0	0	0	0	0
105372614	0	0	0	1	0	0
105372613	0	0	0	0	0	0
100505663	0	0	0	0	0	0
105372616	0	0	0	0	0	0
105372617	1	0	0	7	2	5
105372618	0	0	0	0	0	0
107985446	0	0	0	0	0	0
102724968	1	0	0	0	0	0
107985435	0	1	0	0	0	0
105372620	0	0	0	0	0	0
9935	7	6	11	5	5	5
101927098	2	1	8	4	4	2
109623474	0	0	0	0	0	0
100128988	0	0	2	2	1	3
105372621	12	27	20	42	21	33
7150	19725	25033	22290	25738	19735	20167
101927117	2296	2855	2544	3009	2303	2316
5335	6754	8129	7313	8827	7264	7609
102466912	1	1	4	1	1	4
23051	1909	2406	2188	3489	2710	2915
64900	88	122	93	193	179	197
90187	61	82	58	94	81	112
84181	3039	3656	3248	4265	3593	3384
101927182	0	0	0	1	0	0
105372622	0	0	0	0	0	0
11122	0	0	0	2	0	2
105372624	0	0	0	0	0	0
101927159	0	0	0	0	0	0
105372623	0	0	0	0	0	0
101927138	0	0	0	0	0	0
6431	8351	9977	8649	9836	7156	7488
26013	8	13	4	41	36	24
10110	1	0	2	1	1	2
51098	1227	1619	1513	1663	1374	1394
4605	7276	8843	7479	10756	8725	9350
149699	0	0	0	0	0	0
101927200	0	0	0	0	0	0
107985441	0	0	0	0	0	0
105372625	0	0	0	0	0	0
105372626	0	0	0	0	0	0
84969	408	483	454	624	559	636
57158	6	4	5	5	8	7
51526	1636	2031	1851	2547	2147	2086
100505783	82	114	111	134	120	103
78997	1	0	1	1	0	6
128486	936	1272	1039	1582	1289	1391
140902	2	2	4	3	1	4
105372629	9	5	6	11	4	6
3172	1	3	0	8	11	1
101927219	0	0	0	0	0	0
100500813	0	0	0	0	0	0
101927242	0	0	0	0	1	0
140834	0	0	0	0	0	0
79183	1844	2306	2102	2706	2261	2215
10955	5869	7294	6729	9139	7155	7613
11142	1328	1793	1650	1918	1614	1623
100	780	1004	863	1121	1022	1109
79015	1	1	0	2	3	0
106144538	4	7	4	16	19	21
8839	2	2	5	2	5	3
60598	7	4	2	19	10	16
140730	80	75	56	0	0	1
7529	17443	21980	19409	25147	19457	20163
80336	898	923	869	1771	1409	1545
10953	5227	6516	5693	7031	5678	5813
100505826	12	12	19	24	16	9
6789	3413	4012	3712	4858	3940	4036
3787	1	1	1	3	4	1
149708	0	0	0	0	0	0
128488	0	0	0	0	0	0
101929863	0	0	0	2	0	1
5266	2	0	0	1	1	0
101929866	0	0	0	0	0	0
6406	0	0	0	0	0	0
6407	0	0	0	0	0	0
105372630	0	0	0	0	0	0
6590	0	0	1	1	0	1
8785	22	33	20	53	43	48
11317	4	5	1	13	12	9
6385	2798	3395	3073	4502	3463	3540
90196	1106	1382	1287	1828	1496	1510
767557	341	407	385	534	470	488
27296	72	112	76	142	101	85
107985404	14	5	5	12	12	6
55861	157	190	178	233	202	216
107985405	480	604	532	957	798	814
51604	3053	3898	3395	6245	5185	5225
102465487	2	1	3	2	2	2
105372631	10	11	5	12	14	7
10406	11	16	20	18	20	19
107987282	0	0	0	0	0	0
10816	0	0	0	0	0	0
140870	0	0	0	0	0	0
100526773	0	0	0	0	0	0
57119	0	0	0	0	0	0
90199	0	0	0	0	0	0
259240	0	0	0	0	0	0
140832	0	0	0	0	0	0
259239	0	0	0	0	0	0
280664	1	0	0	0	1	0
164237	0	0	0	0	1	0
100500897	0	0	0	0	0	0
140686	8	16	10	33	24	24
391253	0	0	0	0	0	0
116092	1535	1977	1795	2456	2075	2112
11065	4385	5629	4716	6111	4964	5222
7125	6	12	9	10	7	7
90203	926	1081	1029	1583	1342	1398
10005	823	996	959	1436	1190	1256
140831	196	228	212	279	169	207
90204	421	522	461	696	565	594
128497	41	41	34	57	52	48
140825	25	33	23	46	43	36
5476	3848	4838	4278	7443	5930	6137
5360	3756	4823	4486	6807	5811	6139
107985388	221	263	233	347	271	301
63935	1639	2007	1814	2560	2240	2366
63925	1604	1972	1678	2685	2209	2115
4318	0	0	0	2	2	0
109729184	4	3	4	1	3	4
57468	4	3	4	4	5	4
105372632	5	1	2	2	3	5
57727	1977	2550	2155	2773	2028	2043
958	108	145	110	223	196	192
64405	1	1	0	0	1	1
51006	3275	3945	3543	5881	4788	5053
63916	1426	1745	1512	2183	1720	1816
105372633	0	0	1	1	0	1
100130934	0	1	0	0	0	0
55713	47	37	42	181	145	169
7686	0	0	0	0	0	0
128506	0	1	0	0	0	0
64849	97	121	114	193	180	193
112858	1447	1896	1736	2049	1698	1691
81031	49	72	53	77	57	49
2139	1	1	0	1	0	0
101927355	0	0	0	0	0	0
100500814	0	0	0	0	0	0
23613	9428	11695	10539	11780	9353	9493
100131496	6	11	5	16	19	11
101927377	8	14	14	13	3	9
102723442	1	0	1	4	2	0
8202	1702	2131	1792	2634	2120	2098
55959	6357	7957	6909	5117	3961	4170
107985401	166	175	193	113	106	102
105372636	0	0	0	0	2	1
105376980	0	0	0	2	0	0
105372637	1	1	1	2	0	2
112268266	43	38	25	60	42	51
101927457	0	1	0	0	1	0
101060004	0	0	0	0	0	0
107985436	3	0	1	1	0	0
107985437	0	0	0	0	0	0
105372639	1	0	0	52	31	24
105372640	0	0	0	0	1	0
105372641	0	0	0	0	0	0
284749	0	0	0	4	3	0
105372643	0	0	0	0	0	0
105372645	0	0	0	0	0	0
107985439	0	0	0	0	0	0
105372647	0	0	0	0	0	0
105372646	0	0	0	0	0	0
57580	5481	6620	5839	5509	4691	4625
105372648	1	0	1	0	0	0
10564	3751	4704	4021	5889	4893	4945
102723483	2	5	1	1	3	6
1434	14985	18379	16175	22823	17897	18692
6780	10622	13305	11924	14866	11562	12161
55661	5595	7159	6458	8840	7092	6965
57169	2395	2813	2480	3548	2962	2918
441951	2826	3665	3369	5039	4239	4398
26765	15	12	7	20	25	20
100113393	22	21	21	29	28	21
692057	33	28	34	41	45	40
105372649	0	0	1	0	0	0
3745	0	1	0	0	0	0
5740	47	69	53	14	12	18
101927486	2	8	6	2	1	4
105372651	0	0	0	0	0	0
9334	6518	8450	6976	7366	6066	6448
105372652	0	2	0	3	4	6
23315	1210	1468	1360	1459	1123	1154
113219455	5	4	3	4	3	3
9825	1190	1565	1291	1788	1386	1414
105372653	13	10	13	10	15	14
55905	3225	3822	3515	4408	3585	3631
6615	1097	1328	1208	1211	1005	1059
105372654	0	0	0	0	0	0
100887755	0	0	0	0	0	0
105372655	0	1	1	0	1	0
387522	4027	4912	4434	6182	4829	5065
7335	3694	4511	4108	5645	4440	4630
387521	1095	1349	1181	1747	1298	1483
101927512	2	2	1	9	4	6
101927541	7	11	5	13	8	9
101927559	702	830	484	857	805	1151
1051	1716	2188	1519	2382	2096	2572
107985386	1	1	0	0	0	0
105372656	0	0	0	1	3	2
100506115	12	14	16	10	4	14
284751	106	118	114	174	133	166
101927586	78	88	90	128	115	109
105372657	0	0	0	0	0	0
5770	5382	6668	5967	8212	6433	6808
693230	0	0	0	0	0	0
140876	9	4	4	3	4	4
100302146	0	0	0	0	0	0
100506175	0	0	1	0	2	0
105372659	0	0	0	0	0	0
84612	127	195	158	213	156	168
55653	92	117	106	211	176	180
23394	7527	9063	8196	10654	8317	8380
101927631	89	106	77	136	109	155
8813	3511	4480	4068	5559	4380	4423
27304	1476	1703	1679	2327	1820	1907
3755	1954	2356	1920	3318	2702	3029
105372662	0	0	0	0	0	0
105372661	0	0	0	0	0	0
105372663	11	27	23	33	13	27
4773	6156	7794	6988	8619	6742	6406
100422889	0	1	1	0	0	0
10079	4104	4909	4391	4251	3475	3636
57167	44	46	39	144	98	109
101927678	1	0	0	0	1	0
105372664	1	1	2	1	1	0
55734	1317	1564	1395	2149	1742	1808
105372666	1	0	0	3	1	4
107985427	0	0	0	0	0	1
105372667	0	0	0	0	0	0
105372665	0	0	0	0	0	0
101927700	0	0	0	0	1	0
105376985	0	0	0	0	0	0
105372668	4	5	10	8	8	6
128553	218	255	245	325	279	294
105372669	12	12	14	16	13	21
105372671	1	1	0	1	0	0
101927770	23	29	27	31	23	27
7764	5074	6334	5452	5931	4825	4933
105372672	2	3	2	3	4	6
391257	0	0	0	0	0	0
8537	0	0	0	0	2	2
100616225	0	0	0	0	0	0
1591	0	3	1	3	2	2
105372675	0	0	2	0	1	0
5203	1383	1821	1605	1987	1669	1663
107985385	0	0	0	0	0	0
55816	57	73	72	24	17	19
101927796	0	0	0	0	0	0
102723578	0	0	0	0	0	0
105372676	0	0	0	0	0	0
107984001	0	0	0	0	0	0
105372677	0	0	0	0	0	0
105372678	0	0	0	0	0	0
140689	0	0	0	0	0	0
105372679	0	0	0	0	0	0
105376989	0	0	0	0	0	0
105372680	0	0	0	0	0	0
4159	0	0	0	0	0	0
116151	2493	3082	2561	2503	2122	2226
6790	4810	5752	5136	6945	5846	6066
1477	2117	2645	2462	2932	2367	2500
57091	1	4	4	2	4	1
51507	5830	7336	6733	9468	7672	7860
140687	5	6	14	9	11	4
105372681	2	1	2	4	2	2
200232	2	4	3	5	3	6
388799	2	2	4	5	2	5
105372682	0	0	0	0	0	0
7022	4945	6185	5283	5537	4168	4378
105372683	2	0	0	1	0	0
105372685	1	0	1	1	0	1
105372686	0	0	0	0	0	0
655	295	333	295	425	348	337
102723590	0	0	0	0	0	0
112268270	43	45	38	56	47	35
105372687	0	0	0	0	1	0
100422883	0	0	0	0	0	0
23626	0	0	0	0	0	0
8480	2668	3107	2958	4717	3648	3808
100462983	2	0	0	2	0	3
100291105	110	131	118	151	110	134
55544	926	1140	1073	1281	1000	1085
105372688	0	0	0	0	0	0
140690	1	1	0	0	0	0
5105	0	1	1	0	1	0
105372690	0	0	0	0	0	0
81030	2	2	1	1	0	3
56937	4249	5522	5083	3022	2427	2544
105416157	145	204	201	128	110	136
105372692	10	15	10	6	6	4
105372693	0	2	2	1	1	1
105376992	0	0	0	0	0	0
107987284	8	6	5	14	15	13
107985434	1	2	1	1	1	0
128602	0	0	0	0	0	0
105372694	2	5	6	10	10	16
140731	1	0	0	0	1	1
55370	179	266	243	347	294	293
57403	1494	1847	1544	2376	1995	2055
9217	2878	3564	3192	4111	3318	3369
164284	0	1	1	1	0	0
149773	2	1	1	4	0	2
79160	38	41	42	62	38	58
107985410	12	17	27	24	12	22
100534593	1367	1609	1504	2989	2643	2681
8675	3246	3882	3588	6928	5745	6008
79716	377	412	400	961	830	869
105372695	0	0	0	0	0	0
407022	1	3	0	3	3	1
100126296	2	1	1	3	0	0
149775	234	267	285	219	171	172
2778	99204	126765	111992	190058	157379	169281
101927932	0	1	0	1	2	0
107985382	3	1	0	0	1	1
51497	8206	10136	9091	13119	10102	10647
1522	15732	19831	17961	36229	29993	29936
81027	112	146	131	157	138	151
514	4652	5961	5494	8809	7303	7568
100533975	9511	12011	11043	16893	13536	13950
51012	13124	15648	14491	20843	16266	16550
128611	10	14	7	19	13	9
107985389	0	0	0	0	0	0
1908	2	3	3	5	5	7
105372696	1	0	0	1	0	0
116154	3	0	3	0	1	0
107985430	0	0	0	0	0	0
100506384	0	0	0	0	0	0
10388	8	11	17	18	14	13
63939	1226	1453	1303	2057	1563	1602
5509	434	531	478	886	688	806
60437	1	1	1	2	3	0
284756	0	0	0	4	1	3
107985429	0	1	0	0	0	0
729296	0	0	0	0	0	1
284757	26	39	26	71	40	68
105372698	5	3	6	9	10	7
693231	0	0	0	0	0	1
105372697	6	6	5	8	6	8
101928048	0	0	0	0	0	0
100616362	0	0	0	0	0	0
100616440	0	0	0	0	0	0
105372699	0	2	0	4	2	5
105372700	0	0	0	0	0	0
100506470	0	0	0	0	0	0
105372701	0	0	0	0	0	0
1002	14	15	14	4	10	10
105372703	0	0	0	0	0	0
100128310	0	0	0	0	0	0
100302168	0	1	0	0	0	0
6874	1697	2017	1670	2498	1970	2000
105372704	13	13	7	34	19	26
100422838	3	2	0	4	3	5
105372705	33	44	29	81	59	63
105372706	4	2	2	2	5	2
149986	2338	2955	2422	3916	3218	3467
5688	16293	20715	18978	22998	18495	19073
26039	891	1137	964	1292	1110	1210
26164	2052	2544	2268	3959	3316	3353
11255	2	2	4	1	1	1
105369209	0	1	0	0	3	3
9885	1312	1508	1433	1847	1485	1486
11047	8251	10874	9251	12753	10164	10450
105372707	909	1142	983	1345	1065	1129
3911	2969	3478	3114	3994	3526	3245
100616340	23	28	23	38	22	22
101928158	44	51	47	54	44	38
105372708	2	3	5	4	4	5
6227	21096	27536	25239	38067	31387	32499
81928	463	563	488	580	435	491
105372709	25	19	29	24	21	27
140893	0	0	0	0	0	0
105372710	0	0	0	0	0	0
140628	12	26	25	0	0	0
105372711	0	0	0	0	0	0
105376995	0	0	0	0	0	0
253868	6	2	3	6	5	4
128826	0	0	0	1	3	0
406904	0	0	0	0	0	0
406923	0	0	0	0	0	0
105372712	8	9	8	17	21	16
28231	3745	4341	3894	4739	3862	3968
101928465	32	36	36	66	49	55
100127888	556	632	547	660	526	505
4923	276	296	236	351	261	276
107987285	9	12	10	9	12	19
100652730	0	4	1	8	10	14
105372716	3	7	2	0	1	2
55257	2672	3325	2934	3885	3180	3435
101409261	48	46	35	45	41	46
11054	4814	5936	5365	7042	6010	6220
1299	10056	12682	11395	15860	14014	14329
10732	1487	1846	1659	2446	1985	2272
100132911	197	250	227	363	280	299
105372717	121	161	117	246	190	267
11083	5525	6511	5859	7791	5876	5668
109623463	0	0	0	0	2	0
54994	3374	4253	3810	5282	4169	4278
63910	1313	1550	1377	3101	2638	2768
128408	0	0	0	0	0	0
63930	0	0	0	0	0	0
105372718	0	0	0	0	0	0
100144596	0	0	0	0	0	0
100144597	1	0	0	0	0	0
768097	0	2	1	1	1	0
768096	7	4	3	6	12	3
105372719	0	0	0	0	0	0
105376996	0	0	0	0	0	0
406909	0	0	0	0	0	0
54915	3193	4025	3376	4241	3382	3734
79444	2	3	0	17	13	6
100423014	0	0	0	0	0	0
128414	4	12	11	2	4	5
100192386	3	4	9	1	2	0
55738	4288	5116	4535	6140	5188	5278
100422945	3	0	2	1	0	0
57642	1	4	1	0	0	2
1137	0	0	0	1	1	0
100130587	0	0	0	0	0	0
3785	9	12	10	0	1	1
105372724	0	0	0	0	0	0
105372721	0	0	0	0	0	0
105372720	0	0	0	0	0	0
1917	6673	8451	7817	2052	1745	1893
105372725	0	0	0	0	0	0
102723814	3	3	2	0	1	3
79144	3621	4476	3867	5214	4252	4569
5753	17	8	7	5	9	6
6725	6	5	4	3	9	4
79025	1	4	1	0	0	1
85441	1147	1411	1228	1952	1666	1758
26205	1268	1480	1327	1854	1486	1690
100505771	257	270	253	273	208	234
50861	1202	1496	1417	455	409	456
105372726	6	5	3	1	2	0
100533107	636	698	661	1028	902	959
51750	631	709	673	1021	895	951
8771	39	33	25	37	53	51
10139	1484	1975	1911	2760	2161	2260
84619	1495	1824	1565	2456	1943	1948
54923	298	354	320	472	390	439
56731	2022	2509	2154	3349	2877	3001
140685	293	344	315	301	255	302
101928604	0	0	0	0	0	0
100128998	0	0	0	0	0	0
140701	209	278	248	318	311	306
112268269	80	101	96	121	99	105
7165	5985	7591	6579	9325	7523	7764
80331	4775	5900	5259	6603	5230	5570
100126329	0	0	0	1	0	1
100126339	0	0	0	0	0	0
100126352	1	0	0	0	0	0
100126330	0	0	0	0	0	0
103504732	1	0	1	0	1	0
54963	1525	1858	1652	2737	2426	2385
100302137	10	8	10	13	17	11
693232	8	15	9	17	8	14
100113386	225	282	249	377	351	325
57473	2996	3690	3316	4572	3873	4176
140700	272	370	298	280	214	243
24148	7891	9790	8642	11622	9392	9800
284739	58	53	70	86	62	55
6919	1451	1835	1668	1676	1469	1533
54345	424	509	345	422	381	474
10287	1347	1642	1485	1593	1386	1461
102466741	0	0	1	2	1	1
4987	63	77	91	99	72	93
198437	17	23	24	20	20	12
2832	0	0	0	0	0	0
105372727	0	0	0	0	0	0
4661	33	53	39	42	26	38
55251	2531	3008	2910	3379	2678	2760
140849	3	13	5	6	6	9
105379484	0	1	0	0	0	0
102723996	69	102	74	36	26	19
105372832	49	57	52	48	35	48
105372831	3	0	1	1	1	2
107987292	1	3	0	0	0	1
101928576	3	0	4	1	2	0
102724023	1340	1682	1541	1983	1569	1712
102724159	1641	2087	1922	2239	1858	1902
102724200	300	376	298	398	313	346
105379487	4	7	6	9	11	10
105379488	0	0	0	0	0	0
105379489	0	0	0	0	0	0
102724219	245	293	265	265	188	185
107987309	4	5	5	7	2	8
102724334	6	7	7	3	2	3
105379490	3	2	1	2	4	1
102724354	0	1	1	1	1	1
102724370	0	0	0	0	0	0
102724398	2	1	1	2	3	3
107985506	0	1	0	0	0	0
102724428	129	137	105	130	112	109
107987288	0	0	0	0	0	0
107987289	0	0	0	0	0	0
102724701	262	319	288	285	226	215
105379491	0	0	0	0	1	1
102724843	464	597	504	507	374	376
105379493	30	31	25	28	22	32
107987290	4	5	6	4	3	4
102724560	1464	1842	1609	2408	2092	2197
102724594	2656	3350	2968	3405	2627	2750
106780825	0	0	0	0	0	0
102724652	0	0	0	0	0	0
105379497	1	1	0	1	0	1
110091777	1	1	1	2	3	2
102466252	0	0	0	0	2	1
105379499	47	44	44	56	50	52
105379501	1	1	0	1	0	0
105379502	0	0	0	0	0	0
105379503	0	0	0	0	0	0
102724951	291	369	318	309	220	217
107987308	5	6	6	11	5	7
102723360	214	247	216	213	171	157
102723553	263	342	332	367	276	293
102723451	2	3	2	1	3	2
105379504	1	1	1	3	2	2
102723475	2	0	0	2	1	5
105379505	0	0	0	0	0	0
102465433	0	0	0	0	0	1
109864279	42652	36189	28821	39062	27222	64366
100500862	135	98	31	23	17	88
109864280	9352	6979	5873	7520	5743	11858
109864281	256	205	198	201	106	239
109864282	30509	26579	20910	30266	20659	50722
105379506	209	244	194	89	75	79
107987293	444	521	458	142	102	102
102723570	10	14	11	3	2	2
103504727	0	1	0	0	0	0
103504739	0	0	0	0	0	0
109910379	72936	64773	52992	72730	49088	112422
109910380	20632	17071	14267	18713	13758	30150
109910381	592	470	478	477	254	559
109910382	49477	45272	36793	52505	34407	80358
112268284	13630	12813	10707	14196	9538	22352
105379508	467	521	446	204	136	159
102723584	20	25	23	5	4	4
103504733	1	2	0	0	0	0
106631777	74489	63580	51030	68995	47912	115549
113218488	5	1	0	1	1	6
106631781	44781	37588	31104	40012	29106	66078
106632260	178	137	125	132	65	156
106632264	28163	24577	19202	28360	18376	48560
105379507	641	697	608	251	204	218
107987294	458	518	472	143	106	123
102723603	42	54	41	11	9	7
105372730	7	11	8	10	7	15
103504731	189	134	43	35	23	109
113218501	0	0	0	0	0	1
101927615	0	2	0	1	2	1
100132288	288	263	264	346	277	305
101930100	92	101	95	96	88	89
101927345	33	43	49	46	27	28
105379511	54	61	82	69	44	44
105379514	1	2	1	2	2	0
105379513	1	1	0	1	0	0
441058	26	34	37	54	40	49
105372734	0	1	0	0	0	0
105372733	305	345	315	480	398	465
85319	713	899	804	896	675	688
105378260	158	160	157	162	143	142
7179	123	149	117	157	135	132
149992	2	6	4	132	112	114
100423018	0	0	0	0	0	0
102724188	0	0	0	0	1	0
317754	0	0	0	3	2	0
100423008	0	0	0	0	0	0
107985482	0	0	0	0	0	0
112268283	0	0	0	2	0	1
103504736	0	0	0	2	1	0
54055	0	0	0	0	0	0
110091776	0	1	0	0	0	0
391267	0	0	0	0	0	0
105377134	43	40	31	30	29	31
149998	1	0	2	1	1	4
54033	2	7	4	0	1	0
150000	0	0	0	0	0	0
6782	1882	2365	2101	2100	1647	1612
105369304	4	5	2	6	2	4
64092	1	0	0	0	0	1
100874190	0	0	0	0	0	0
388813	0	0	0	0	0	0
105372738	0	0	0	0	0	0
107987295	39	54	55	62	49	52
8204	3885	4782	4056	4856	3777	3936
107985483	0	0	0	1	0	0
105369292	0	0	0	0	0	0
101927745	1	0	0	0	0	0
105369302	0	0	0	0	0	0
29761	585	742	597	1054	912	1047
112268281	0	0	0	0	0	0
388815	106	95	85	69	71	64
109617014	0	0	0	0	0	0
112268282	0	0	0	0	1	0
407055	0	0	0	0	0	0
406885	0	0	0	0	0	0
406912	0	0	4	1	1	0
105372740	0	0	0	0	0	0
107985511	0	0	0	0	1	0
100505929	0	0	0	1	0	0
100189284	8	13	11	4	10	3
1525	328	370	328	605	476	509
10950	453	614	502	715	628	588
110806272	126	186	142	201	160	168
105372741	0	0	0	0	0	0
246312	8	12	11	9	5	7
54149	370	509	368	437	320	297
140578	11	20	17	18	16	21
54075	0	0	0	0	0	0
107987296	0	0	0	0	0	0
5651	1	1	4	44	42	31
101927797	134	133	179	195	166	156
100422920	0	0	0	0	0	0
107985490	0	0	0	0	0	0
105372746	0	0	0	0	0	0
105372745	0	0	0	0	0	0
111216285	0	0	0	0	0	0
387486	0	0	0	0	0	0
4685	535	658	654	983	867	930
378828	0	0	0	0	0	0
101927821	12	0	0	0	0	0
101927843	48	55	57	79	71	72
54143	32	42	41	55	68	60
107985508	16	16	24	36	24	35
107985509	0	1	0	2	1	1
107985494	0	0	0	0	0	0
102466967	0	0	0	0	0	0
266917	0	0	0	0	3	0
105372747	0	0	0	0	0	0
107985512	0	0	0	0	0	0
105372749	0	0	0	0	0	1
105372750	0	0	0	119	62	89
101927869	1	3	0	0	0	0
105372751	8	17	8	35	41	29
339622	0	0	0	0	0	0
107985516	0	0	0	0	0	0
54072	0	1	2	0	1	0
105372753	0	1	0	0	2	2
114614	1	2	0	0	0	0
406947	0	0	0	0	0	0
282566	0	0	2	0	1	1
54148	1439	1803	1604	1886	1488	1542
58494	10	20	14	10	13	13
522	3200	4078	3715	4768	3961	3808
2551	1906	2328	2048	2714	2102	2214
105372757	0	0	0	0	0	0
105372756	1	0	0	0	1	1
351	27423	34240	31696	36528	30152	31165
100996571	0	0	0	0	0	0
105372758	0	0	0	0	0	0
107985474	1	4	0	0	0	0
116159	0	1	0	0	0	0
9510	549	759	725	192	177	194
105372760	24	27	26	3	7	6
11096	9	25	19	0	3	1
100616243	0	0	0	0	0	0
112268279	4	6	3	0	1	0
112268280	2	6	8	1	2	0
102724355	0	0	1	0	0	0
105372759	3	3	1	0	0	0
105372762	0	0	0	0	0	0
105372763	0	0	0	0	0	0
54088	0	0	0	0	0	0
246705	0	0	0	0	0	0
284825	0	1	0	1	2	0
101927973	3	2	4	2	0	0
102724420	4	2	2	2	0	6
105372764	0	2	5	3	1	0
29104	324	403	380	502	419	416
118421	0	0	0	0	0	0
26046	2023	2454	2170	2818	2261	2185
105372766	1	1	1	1	2	1
10069	660	764	686	790	664	621
10600	1714	2237	1940	2313	1859	1905
10694	12272	15370	13788	16365	13304	13330
56911	28	31	38	21	19	19
105372767	2	4	4	9	7	5
193629	236	320	310	291	226	248
105369299	0	5	4	3	2	4
571	1504	1886	1590	1841	1545	1565
100874322	2	1	2	0	1	1
107985486	0	4	0	0	2	4
105372770	0	3	0	0	1	0
54147	1	1	0	0	0	0
2897	10	10	14	15	9	4
105372768	3	4	2	4	2	2
100379661	3	4	3	5	3	2
642976	0	0	0	0	0	0
26285	0	0	0	0	0	0
266919	0	0	0	0	1	0
9073	0	1	0	0	0	0
643803	0	0	0	0	0	0
100131902	0	0	0	0	0	0
388818	0	0	0	0	0	0
643812	0	0	0	0	0	0
337963	0	0	0	0	0	0
337959	0	0	0	0	0	0
100422891	0	0	0	0	0	0
105372772	0	0	0	0	0	0
140258	0	0	0	0	0	0
337960	0	0	0	0	0	0
284827	0	0	0	0	0	0
254950	0	0	0	0	0	0
337882	1	0	0	0	0	0
